timestamp,MagneticRotationSensor
1746468738867,140.33517232863753
1746468738928,139.41128185998375
1746468738986,139.39625638613788
1746468739046,139.40677591046375
1746468739106,139.10947295446738
1746468739166,138.921398234911
1746468739226,138.98859590087545
1746468739287,139.21605113486453
1746468739346,139.8433458052096
1746468739406,140.64687264244301
1746468739467,140.51332666618694
1746468739526,140.77230329841962
1746468739586,141.1028256747766
1746468739646,141.27234035128996
1746468739708,141.41742314570035
1746468739766,142.01087812429844
1746468739828,141.99037453681638
1746468739885,141.71316271816494
1746468739946,141.8253384491805
1746468740006,141.3572931449787
1746468740066,140.77551925209798
1746468740127,140.17826228807863
1746468740186,139.94575046054877
1746468740246,139.40694897843932
1746468740306,138.85292265755405
1746468740367,138.6732557476925
1746468740426,138.321758225348
1746468740485,138.21253569824094
1746468740546,138.27841228612257
1746468740606,138.4636818007739
1746468740666,138.39577527602532
1746468740726,138.28593568214524
1746468740787,138.38329353165798
1746468740846,138.48209032183493
1746468740906,138.47693464591273
1746468740966,138.7034597566981
1746468741027,138.98963612780358
1746468741086,139.35626965616876
1746468741146,139.7843676393766
1746468741206,140.33012372372266
1746468741266,140.86969068749585
1746468741327,140.7989679474829
1746468741386,140.67577679031348
1746468741447,140.26698181053644
1746468741506,140.1253485496127
1746468741566,139.85534147250553
1746468741626,139.3560580151212
1746468741686,139.14891458314884
1746468741746,138.76304199701212
1746468741806,138.8650209606508
1746468741867,139.47795784807576
1746468741926,139.53377093873632
1746468741986,139.36851621167102
1746468742046,139.55137531295773
1746468742107,139.55291164330723
1746468742166,139.4867804918861
1746468742226,139.3492370311519
1746468742286,138.89752856737726
1746468742346,138.47175200424323
1746468742406,137.95772723304546
1746468742466,137.25728798188877
1746468742528,136.2698256547922
1746468742586,135.50914395626742
1746468742646,134.22640232317102
1746468742706,133.1959412833829
1746468742767,132.26037853763287
1746468742826,130.98152036442843
1746468742885,130.67642122177824
1746468742947,130.42337196100667
1746468743006,130.68087723412614
1746468743066,130.99027727438894
1746468743126,131.662920485064
1746468743187,132.395289260783
1746468743247,133.479634038374
1746468743306,134.80626654993813
1746468743366,135.18094251773132
1746468743426,135.2564394177691
1746468743486,135.09105795598305
1746468743546,134.93051751917
1746468743607,134.79305394590315
1746468743666,134.92705812130302
1746468743726,134.68474456829173
1746468743786,134.5286135620812
1746468743847,135.20845719036836
1746468743906,136.09237837700047
1746468743966,136.90294398130152
1746468744026,137.76269979075644
1746468744086,138.6351589561387
1746468744146,139.20092775646125
1746468744206,139.69182186788663
1746468744267,139.86258260492843
1746468744326,139.91022437327476
1746468744385,139.8396875261007
1746468744447,139.58806312449525
1746468744508,138.85172845783234
1746468744566,138.00190714098812
1746468744626,137.10137261469436
1746468744685,136.37406522981206
1746468744746,135.87009369510233
1746468744806,135.54796807009023
1746468744867,135.17251928722484
1746468744927,134.67607040918168
1746468744986,134.41366956477452
1746468745046,134.74868116448224
1746468745106,135.2066378924201
1746468745167,135.6459491494344
1746468745226,135.76680126437975
1746468745288,135.53741277216793
1746468745346,135.5834882895146
1746468745406,135.77576080794648
1746468745466,135.96717678021776
1746468745526,135.56911774739737
1746468745587,135.10247254420915
1746468745646,134.43461950272757
1746468745708,134.0426457404297
1746468745768,133.5937008414197
1746468745826,133.20942259572968
1746468745885,132.9294637221866
1746468745947,132.97599084348352
1746468746007,133.4130565001223
1746468746066,133.88509752334926
1746468746126,134.77248942605993
1746468746186,135.4691792343364
1746468746248,136.26794314349226
1746468746306,136.9532723772266
1746468746366,137.1043310908676
1746468746426,137.10021329806833
1746468746486,137.29901525931976
1746468746545,137.47272834222503
1746468746606,137.61968010258477
1746468746667,137.56835784533868
1746468746726,136.99373679114697
1746468746785,136.69314870290063
1746468746846,136.68692292875235
1746468746907,136.75725700991282
1746468746966,136.78348569563258
1746468747026,136.73617431272808
1746468747086,136.52294965963685
1746468747146,136.80598191496418
1746468747206,137.5293028068389
1746468747267,138.29518719240698
1746468747327,138.76694968521787
1746468747386,139.37428635350383
1746468747446,139.47838770353405
1746468747506,139.126464928166
1746468747567,138.92530106368926
1746468747626,138.75110045125533
1746468747686,138.8091977082782
1746468747747,138.8810399123548
1746468747806,138.9795695655521
1746468747866,138.86818914480048
1746468747926,138.63751080053558
1746468747987,139.10422436095055
1746468748046,139.4286311276463
1746468748106,139.7296787103148
1746468748166,140.00919153340158
1746468748226,139.98361612343547
1746468748287,140.30932968146757
1746468748347,140.3497181960575
1746468748407,140.73271659957334
1746468748466,140.74517475225065
1746468748526,140.50754964765414
1746468748586,140.32959781945482
1746468748647,140.05293774157235
1746468748706,139.63450899753116
1746468748766,139.18874872915936
1746468748826,139.2317916665738
1746468748886,139.1873483112471
1746468748946,139.34698128761775
1746468749006,139.65268193014407
1746468749067,139.56007966600603
1746468749126,139.65001789916494
1746468749186,139.81900869895267
1746468749247,139.63360471987463
1746468749307,139.49783144608688
1746468749366,139.48628615435666
1746468749426,139.65610875824007
1746468749487,139.9007154703422
1746468749546,140.41893526773868
1746468749606,140.61668002080444
1746468749666,140.82372054865277
1746468749727,141.5904499397645
1746468749787,142.01014882809022
1746468749846,142.18248913866535
1746468749906,141.92503945022702
1746468749967,141.73950837600844
1746468750026,141.55260941792852
1746468750086,141.5892089799214
1746468750147,141.84058129018032
1746468750208,141.74041545950078
1746468750266,141.43812348394005
1746468750326,141.22567732289468
1746468750387,141.1060129151071
1746468750446,140.86532645389488
1746468750506,140.6150661054286
1746468750566,140.37238976841454
1746468750627,139.98185166603812
1746468750686,139.76244081475986
1746468750746,139.64189719018566
1746468750807,139.77771179899574
1746468750865,139.73838569462123
1746468750926,139.6060319064639
1746468750986,139.49142129648888
1746468751048,139.86143040225474
